customer_id,age,monthly_spend,orders_per_year,app_sessions_month,months_customer,satisfaction,support_tickets,churned
32413,27,19.35,5,2,42,8,0,0
32414,38,45.42,7,4,26,5,1,1
32415,49,47.53,13,12,16,6,2,1
32416,18,65.08,16,19,28,8,1,0
32417,50,57.26,13,9,29,9,1,0
32418,28,90.19,19,16,47,5,0,0
32419,39,70.95,27,13,8,10,0,0
32420,45,37.76,8,8,37,9,1,0
32421,51,39.52,14,8,18,9,1,1
32422,31,63.95,18,25,25,1,0,1
32423,52,21.83,4,9,12,5,0,1
32424,26,15.52,3,5,24,7,0,0
32425,19,72.87,25,18,28,7,3,0
32426,27,85.93,16,18,37,6,3,1
32427,45,19.43,6,2,24,4,2,0
32428,25,35.81,9,12,16,6,0,0
32429,29,20.64,2,0,8,7,0,0
32430,24,38.48,13,9,46,7,2,0
32431,18,32.61,13,11,32,10,2,0
32432,37,81.5,18,18,9,7,2,0
32433,44,13.97,4,3,23,6,1,0
32434,43,19.93,4,2,45,6,1,0
32435,43,15.45,3,1,28,8,1,1
32436,40,70.93,15,15,42,8,3,0
32437,38,17.85,5,1,30,9,0,0
32438,52,19.16,4,2,17,4,0,0
32439,21,80.35,17,21,40,5,1,0
32440,44,81.78,22,14,18,5,1,1
32441,52,8.77,2,3,38,8,0,1
32442,25,82.66,12,22,41,6,0,0
32443,52,35.22,8,9,1,8,2,1
32444,44,15.97,4,5,22,7,1,0
32445,18,49.93,9,7,45,5,0,0
32446,46,74.02,26,16,7,5,0,0
32447,26,24.75,4,2,43,7,2,0
32448,60,30.69,12,13,24,7,1,1
32449,18,30.49,18,9,39,8,1,0
32450,37,22.82,1,3,9,6,0,1
32451,55,27.34,2,3,44,3,0,0
32452,46,26.23,5,3,36,9,2,1
32453,30,19.16,8,2,13,5,1,1
32454,41,39.87,5,5,39,4,2,1
32455,35,21.26,4,8,20,4,1,1
32456,46,43.54,11,10,42,9,0,0
32457,26,15.45,2,3,30,5,2,0
32458,41,42.34,11,8,27,8,0,0
32459,55,16.71,5,5,10,7,3,0
32460,45,18.49,3,0,32,6,2,0
32461,40,14.85,6,2,17,7,0,0
32462,24,57.86,3,4,20,4,1,0
32463,23,12.61,6,1,8,6,1,1
32464,20,53.04,21,10,28,5,2,0
32465,60,37.0,11,10,41,7,0,0
32466,28,50.68,15,6,14,7,0,0
32467,40,20.53,3,2,4,6,0,1
32468,42,85.02,27,13,8,6,3,1
32469,54,18.22,3,2,44,8,2,0
32470,38,77.91,16,20,4,7,3,1
32471,43,44.52,10,10,24,9,0,0
32472,49,38.29,11,9,9,6,0,0
32473,36,77.48,21,12,17,8,1,0
32474,36,19.5,1,2,33,8,1,0
32475,52,45.8,8,6,25,9,1,0
32476,18,78.44,23,17,39,7,0,0
32477,28,37.43,11,11,19,7,1,0
32478,46,73.5,27,18,40,7,0,1
32479,37,45.77,10,6,14,8,1,0
32480,23,29.03,10,4,10,7,1,0
32481,35,22.31,4,2,26,6,0,0
32482,31,35.49,14,12,43,3,1,1
32483,43,42.56,17,8,38,4,0,1
32484,47,38.82,9,13,20,8,4,0
32485,41,42.11,9,9,25,8,1,1
32486,33,17.65,2,4,19,10,1,0
32487,31,53.39,13,8,34,9,1,0
32488,54,15.69,4,4,20,7,0,0
32489,49,9.36,7,1,36,8,0,0
32490,37,49.1,14,10,28,5,1,1
32491,19,42.16,12,14,26,8,0,0
32492,41,35.76,13,10,8,9,2,0
32493,35,34.21,15,9,28,7,1,0
32494,20,45.13,18,4,6,7,1,0
32495,41,18.17,2,2,10,6,0,1
32496,29,42.92,7,8,40,3,1,0
32497,47,71.15,18,18,4,5,0,0
32498,37,43.94,13,7,25,8,2,0
32499,53,77.26,15,20,31,7,3,0
32500,48,29.56,13,8,12,7,1,1
32501,45,24.86,2,3,44,6,1,0
32502,43,21.99,4,7,41,7,0,0
32503,51,10.92,4,3,41,9,0,0
32504,30,47.51,9,6,19,8,1,0
32505,29,17.3,5,2,20,10,0,1
32506,39,38.87,8,4,42,7,1,0
32507,59,24.48,10,2,3,5,1,1
32508,22,21.53,3,2,40,6,1,1
32509,33,19.18,5,1,32,5,1,1
32510,28,13.44,5,1,37,9,1,0
32511,49,24.19,1,3,30,10,3,0
32512,18,43.99,6,10,32,10,2,0
32513,35,28.17,7,3,8,5,1,1
32514,30,36.51,10,10,4,7,0,0
32515,53,44.33,10,11,7,9,0,1
32516,40,40.53,11,9,2,9,2,0
32517,56,12.13,2,4,40,5,2,1
32518,50,17.56,3,4,11,7,1,0
32519,41,46.67,16,13,4,8,1,1
32520,34,38.21,12,6,4,6,0,1
32521,28,24.67,6,19,2,6,0,1
32522,23,16.96,1,1,29,8,3,0
32523,36,38.99,5,11,27,5,0,1
32524,60,48.21,13,8,40,9,0,0
32525,39,40.8,11,6,20,9,1,0
32526,29,16.9,3,2,37,8,1,0
32527,46,16.65,2,1,38,5,4,1
32528,46,15.66,5,2,43,7,2,0
32529,18,72.58,18,22,22,5,0,1
32530,31,13.07,4,2,42,9,2,0
32531,42,20.7,4,3,6,7,1,1
32532,44,45.01,12,12,41,8,0,0
32533,41,84.81,19,16,45,8,2,0
32534,45,40.25,9,6,15,7,2,0
32535,47,18.84,3,3,35,6,1,0
32536,33,44.08,15,7,3,8,0,0
32537,40,34.56,15,9,40,9,1,0
32538,33,14.86,5,4,14,7,1,0
32539,55,10.81,5,6,17,8,0,0
32540,47,15.15,8,2,15,10,1,0
32541,49,36.3,11,10,4,9,0,0
32542,44,47.87,6,9,45,8,0,0
32543,52,73.74,12,16,8,7,1,0
32544,40,46.18,8,4,20,8,1,0
32545,43,42.77,11,10,14,4,1,0
32546,32,19.38,4,1,38,7,1,0
32547,54,43.98,16,6,29,7,2,0
32548,39,21.06,1,3,2,7,0,0
32549,46,20.53,4,5,21,9,0,0
32550,48,25.1,5,0,42,8,0,0
32551,38,37.97,9,9,6,8,1,0
32552,20,18.58,5,1,36,6,0,1
32553,36,16.91,4,2,37,6,3,1
32554,35,48.97,11,9,33,4,1,1
32555,38,46.25,13,9,38,6,3,1
32556,44,67.01,21,19,41,10,1,0
32557,41,40.37,9,13,20,6,2,1
32558,27,10.77,3,1,33,8,0,0
32559,34,41.38,11,9,31,7,1,0
32560,56,31.94,9,7,34,7,1,1
32561,38,21.01,3,5,30,10,0,0
32562,38,77.06,13,19,35,8,1,0
32563,33,47.34,9,10,30,8,1,0
32564,46,14.05,2,4,44,4,2,1
32565,24,42.9,10,8,33,7,2,0
32566,40,14.76,2,0,45,7,1,0
32567,45,68.19,21,20,9,10,0,0
32568,23,26.62,13,5,25,6,0,1
32569,41,16.22,4,3,33,8,1,0
32570,38,16.97,7,3,20,4,2,1
32571,55,12.4,5,1,11,7,0,1
32572,52,23.79,9,3,40,5,0,0
32573,38,78.65,23,23,42,9,2,0
32574,21,11.75,2,7,14,9,0,0
32575,43,37.72,11,3,11,6,1,1
32576,30,20.51,3,3,39,6,1,1
32577,46,18.2,2,3,13,4,3,1
32578,36,81.35,26,18,5,9,0,0
32579,48,71.88,18,21,18,8,1,0
32580,47,19.73,4,4,4,7,2,0
32581,30,59.2,8,16,7,7,1,0
32582,53,46.38,11,5,17,6,2,0
32583,47,15.23,5,2,17,7,1,1
32584,38,104.89,14,13,5,10,2,0
32585,30,28.56,3,4,5,7,2,1
32586,46,20.32,4,3,28,10,0,0
32587,26,81.56,24,18,13,6,2,0
32588,42,19.02,3,4,26,8,2,1
32589,41,102.41,19,16,4,5,1,0
32590,23,20.47,6,4,45,7,3,1
32591,44,22.33,3,2,28,9,2,0
32592,30,19.83,3,0,41,7,3,0
32593,27,79.92,14,11,8,6,1,0
32594,43,38.84,10,5,36,5,1,0
32595,35,53.52,8,12,32,5,2,1
32596,39,44.22,16,11,24,6,1,0
32597,22,49.09,13,12,27,5,0,1
32598,43,31.57,9,4,4,6,0,0
32599,59,21.06,3,2,23,7,2,1
32600,26,17.33,3,4,37,8,0,1
32601,47,37.77,11,6,37,6,1,0
32602,26,45.4,8,4,24,7,0,0
32603,45,8.86,3,5,36,7,3,0
32604,32,35.51,9,13,29,8,1,0
32605,28,67.18,19,18,31,9,0,0
32606,50,22.39,5,1,11,9,1,1
32607,40,14.81,5,5,48,7,2,0
32608,37,19.5,3,2,23,7,3,1
32609,18,12.92,4,2,13,4,3,1
32610,26,35.85,10,7,36,7,1,0
32611,50,20.85,4,2,14,5,1,1
32612,46,15.91,4,5,46,8,2,0
32613,51,22.25,5,6,48,7,1,0
32614,21,34.53,10,14,8,8,1,1
32615,29,14.54,2,1,45,9,1,0
32616,46,51.11,10,11,26,7,1,0
32617,46,74.6,18,12,11,10,1,0
32618,40,31.55,11,9,5,9,0,1
32619,63,92.13,16,16,36,8,1,0
32620,30,52.12,5,7,48,8,1,0
32621,33,47.1,10,7,32,9,0,0
32622,19,44.72,9,15,35,8,0,0
32623,53,25.58,2,6,30,8,0,0
32624,32,35.92,20,7,7,10,0,0
32625,45,47.73,17,6,29,4,1,0
32626,28,79.14,17,20,21,5,0,0
32627,28,21.63,5,5,43,6,2,1
32628,54,47.86,9,9,15,8,0,0
32629,31,40.64,8,8,10,4,1,1
32630,31,81.73,16,13,25,7,0,0
32631,53,25.13,2,2,46,7,0,0
32632,60,46.8,15,4,48,7,0,0
32633,45,22.23,4,6,34,7,0,0
32634,42,28.46,4,1,37,7,0,0
32635,35,14.15,6,4,11,4,0,1
32636,30,84.94,14,13,33,6,0,0
32637,36,35.06,13,9,40,7,2,0
32638,38,17.62,3,6,3,7,2,1
32639,52,16.52,5,4,30,8,1,0
32640,54,37.26,9,8,16,10,1,0
32641,28,37.79,10,10,48,6,2,0
32642,36,80.86,19,20,3,9,0,0
32643,42,41.2,8,8,16,8,0,0
32644,40,12.36,1,4,29,10,1,0
32645,49,22.47,2,3,41,9,0,0
32646,27,31.31,14,12,22,8,0,0
32647,29,11.9,5,1,24,10,1,0
32648,38,42.73,5,12,10,10,0,0
32649,42,14.85,6,5,2,6,0,0
32650,31,37.96,11,5,25,6,1,0
32651,40,39.2,12,6,2,7,3,1
32652,45,21.25,5,4,44,10,0,0
32653,35,41.99,5,7,10,9,2,0
32654,48,44.18,5,10,31,7,1,1
32655,24,46.15,15,8,4,6,2,1
32656,48,36.85,8,5,14,7,1,0
32657,50,34.47,12,4,33,7,3,0
32658,30,39.78,7,10,11,9,2,1
32659,38,16.97,6,4,42,6,0,1
32660,34,19.0,5,1,18,9,0,0
32661,37,51.08,8,9,31,8,0,0
32662,35,50.03,7,8,30,5,0,0
32663,27,19.1,1,2,37,6,1,1
32664,39,50.47,8,10,13,10,1,0
32665,25,88.73,18,15,16,9,0,0
32666,35,47.1,9,14,32,7,0,0
32667,39,18.32,5,1,20,8,2,0
32668,23,54.08,15,20,28,6,0,0
32669,25,21.74,7,2,12,9,1,0
32670,41,81.18,17,16,31,6,1,0
32671,55,29.11,11,13,4,5,2,1
32672,48,21.78,5,1,44,6,0,0
32673,28,20.73,4,4,2,10,1,0
32674,39,90.37,16,23,37,8,1,0
32675,48,45.62,10,12,29,7,1,0
32676,31,49.3,8,8,29,8,2,1
32677,44,31.36,10,10,31,7,0,0
32678,20,27.43,15,10,19,6,1,1
32679,56,22.75,8,1,2,6,1,0
32680,43,35.88,10,14,26,9,3,0
32681,44,41.94,8,6,42,6,2,1
32682,27,30.46,10,10,7,8,0,0
32683,41,47.41,9,14,32,8,0,1
32684,44,82.53,22,17,23,4,0,0
32685,36,49.39,9,12,28,10,2,0
32686,41,43.85,14,9,5,6,1,0
32687,30,19.59,6,5,45,6,2,0
32688,45,34.93,10,9,13,7,0,1
32689,42,17.43,6,3,29,8,0,0
32690,23,16.86,4,5,9,6,1,0
32691,31,35.18,9,8,37,10,0,0
32692,23,50.32,13,8,30,7,1,1
32693,48,36.3,13,7,11,9,3,1
32694,56,37.43,11,10,45,7,2,0
32695,32,50.82,13,16,29,6,0,0
32696,24,35.75,13,9,30,8,1,0
32697,19,16.22,3,2,11,6,3,1
32698,48,33.53,12,4,44,8,2,0
32699,40,20.88,2,4,37,9,0,0
32700,45,77.87,19,19,22,6,2,1
32701,39,11.33,5,1,29,6,0,1
32702,50,16.92,5,1,3,7,0,0
32703,37,47.11,9,6,1,9,2,0
32704,25,39.65,8,12,6,7,1,1
32705,38,92.48,19,21,4,6,0,0
32706,41,12.7,6,3,37,7,2,0
32707,61,46.71,5,3,24,9,0,0
32708,28,22.41,6,1,21,6,1,1
32709,41,18.88,4,2,9,8,2,0
32710,18,37.27,12,7,31,6,2,0
32711,44,22.87,4,3,10,7,2,1
32712,28,42.14,10,9,30,9,1,0
32713,18,37.61,9,5,6,10,1,0
32714,29,47.51,9,9,16,5,2,0
32715,57,36.0,4,6,8,7,0,1
32716,34,34.22,9,13,32,7,1,1
32717,37,45.62,12,7,22,7,3,1
32718,41,49.32,14,11,9,5,0,1
32719,28,39.79,9,10,27,7,0,0
32720,51,17.34,8,2,31,6,0,1
32721,34,16.91,4,5,17,6,0,0
32722,37,11.26,4,5,44,7,1,1
32723,32,76.0,19,17,4,6,0,0
32724,47,16.77,2,2,6,4,1,1
32725,23,89.29,23,16,9,8,0,0
32726,42,46.92,8,11,9,8,0,1
32727,44,13.98,5,5,12,7,0,0
32728,25,43.3,10,12,40,8,4,0
32729,42,15.16,7,2,6,6,0,1
32730,41,25.82,6,1,9,6,0,1
32731,34,52.68,8,8,31,5,1,0
32732,46,35.6,9,11,15,9,0,0
32733,31,22.25,4,3,29,9,0,0
32734,56,45.96,7,9,3,9,0,0
32735,27,16.97,3,3,11,8,0,0
32736,26,26.66,8,4,14,6,2,1
32737,26,33.16,5,9,12,8,1,0
32738,37,83.87,26,20,4,6,0,0
32739,47,45.49,10,7,20,8,0,0
32740,37,19.23,0,4,16,10,0,0
32741,29,16.7,3,4,14,5,1,0
32742,49,53.83,11,7,26,9,0,0
32743,36,18.05,6,1,19,8,0,0
32744,25,21.46,6,2,22,6,2,0
32745,18,16.41,9,7,29,3,0,0
32746,27,19.5,3,4,17,9,0,1
32747,48,49.06,12,11,22,7,3,1
32748,27,42.85,14,11,27,9,1,0
32749,34,25.15,4,1,24,5,1,0
32750,38,34.74,6,6,11,9,0,1
32751,30,11.32,7,1,33,9,3,0
32752,33,29.33,13,10,41,8,4,1
32753,21,13.02,5,3,19,7,1,1
32754,45,21.38,12,3,45,10,2,0
32755,53,50.52,7,11,38,10,1,0
32756,22,89.61,22,18,28,5,0,0
32757,36,14.73,3,5,44,5,2,1
32758,46,12.88,2,6,5,5,0,1
32759,35,20.86,4,3,16,8,0,0
32760,32,17.52,3,3,8,7,0,0
32761,44,49.1,9,12,39,10,3,0
32762,45,16.72,4,4,12,10,2,0
32763,34,20.38,3,1,31,8,0,0
32764,18,77.55,20,13,6,8,0,0
32765,40,43.35,14,4,1,5,1,1
32766,47,36.17,8,9,1,2,1,0
32767,32,16.38,4,3,29,6,0,0
32768,28,48.82,11,11,11,9,0,0
32769,56,25.46,4,3,25,8,1,0
32770,33,95.61,18,26,11,10,0,0
32771,26,12.61,5,6,13,7,1,0
32772,29,43.37,9,13,35,9,2,0
32773,41,17.44,4,1,14,6,0,0
32774,31,43.85,13,14,41,8,0,0
32775,44,39.84,11,9,5,6,1,1
32776,29,14.96,5,3,17,4,1,1
32777,44,16.82,3,3,31,6,1,1
32778,35,54.06,7,20,45,8,1,1
32779,57,14.97,5,6,14,8,2,0
32780,19,50.8,13,7,41,6,0,0
32781,40,58.51,13,12,4,6,1,1
32782,18,41.05,11,7,40,5,0,0
32783,51,40.72,5,7,28,9,0,0
32784,30,51.05,14,8,25,10,0,0
32785,29,46.83,15,18,31,7,1,0
32786,39,32.46,19,12,9,10,4,1
32787,19,17.97,2,3,36,7,1,0
32788,29,35.95,9,12,7,6,0,1
32789,47,21.9,4,1,18,7,0,0
32790,46,39.31,20,3,3,8,1,0
32791,24,69.65,16,16,38,9,1,0
32792,46,41.41,12,13,13,10,3,0
32793,37,17.38,8,1,26,6,2,1
32794,32,16.64,2,3,38,6,2,1
32795,44,16.65,4,2,30,9,1,1
32796,27,46.6,12,5,15,5,0,0
32797,18,37.67,11,5,40,4,0,0
32798,24,48.92,9,8,3,7,0,0
32799,50,73.97,16,12,43,4,0,0
32800,32,22.31,4,6,5,7,1,0
32801,36,81.22,22,19,6,10,1,0
32802,39,18.0,5,1,11,5,1,1
32803,46,44.84,7,9,47,7,2,0
32804,24,67.8,19,24,17,7,1,0
32805,23,20.76,3,5,31,8,0,0
32806,38,14.54,3,1,24,7,0,0
32807,49,36.6,14,10,17,8,2,1
32808,26,83.82,17,23,18,4,0,0
32809,40,47.5,6,7,35,6,2,1
32810,26,11.34,6,4,24,5,2,0
32811,40,46.5,15,11,10,7,2,1
32812,18,20.5,2,3,37,5,1,0
32813,30,67.08,19,24,30,9,2,1
32814,38,54.12,11,11,5,7,2,0
32815,43,45.45,8,9,2,5,1,0
32816,48,48.59,10,7,16,4,1,1
32817,43,44.12,8,10,30,7,1,0
32818,37,43.35,15,8,14,7,0,0
32819,31,21.49,2,5,44,7,1,0
32820,33,85.81,19,17,3,8,1,0
32821,31,11.3,1,7,41,6,2,0
32822,59,36.01,11,11,37,7,1,0
32823,23,45.09,11,7,28,8,1,0
32824,44,39.98,12,8,6,6,0,0
32825,39,67.47,20,15,11,7,2,1
32826,30,37.37,11,16,40,7,2,0
32827,44,15.0,5,0,46,10,1,0
32828,32,47.59,11,12,3,6,1,1
32829,54,87.36,26,19,1,8,1,0
32830,60,93.33,20,14,21,7,0,0
32831,42,35.96,9,6,48,8,1,0
32832,45,23.04,1,2,6,7,0,0
32833,62,81.64,22,15,11,7,1,0
32834,51,40.36,14,8,47,5,0,0
32835,52,46.42,12,10,32,6,0,0
32836,24,37.74,7,8,17,6,2,1
32837,18,10.6,3,2,46,9,0,0
32838,34,48.01,16,12,46,4,3,0
32839,43,72.92,18,14,36,6,0,0
32840,32,22.36,5,2,44,5,1,0
32841,36,47.62,13,10,17,6,2,1
32842,57,48.22,7,6,38,7,0,0
32843,44,53.01,22,19,18,5,0,0
32844,44,38.39,11,9,46,6,1,0
32845,45,55.56,16,10,34,9,1,0
32846,37,42.31,15,5,6,8,1,1
32847,37,84.89,19,14,39,6,1,1
32848,41,41.45,19,16,42,7,1,0
32849,23,77.86,19,17,46,7,3,0
32850,52,45.1,19,11,40,6,0,1
32851,44,38.67,14,14,31,4,0,1
32852,31,18.58,2,5,46,8,1,0
32853,23,19.73,3,2,43,6,0,0
32854,45,23.79,5,4,1,6,0,1
32855,27,15.82,4,0,41,5,0,1
32856,34,57.47,18,16,45,8,1,0
32857,34,79.18,18,12,45,10,0,0
32858,38,45.59,3,8,38,6,1,0
32859,37,18.81,2,3,42,5,1,0
32860,57,20.24,8,2,38,8,3,0
32861,47,28.25,9,5,29,7,2,0
32862,33,21.52,5,5,16,6,0,0
32863,35,49.49,11,12,20,5,2,1
32864,20,35.68,10,6,12,4,1,1
32865,41,35.09,6,14,24,10,1,1
32866,34,39.07,6,12,37,6,0,0
32867,42,39.08,11,8,12,10,0,0
32868,64,20.67,4,1,2,9,1,1
32869,21,65.51,21,12,44,8,3,0
32870,39,92.69,15,23,24,8,0,0
32871,44,36.08,9,14,26,8,0,0
32872,26,14.83,6,2,2,6,0,1
32873,34,13.18,2,6,24,7,1,0
32874,33,16.08,1,9,17,8,0,0
32875,42,51.12,11,11,13,10,0,0
32876,62,62.21,11,6,20,9,1,0
32877,51,19.72,1,4,24,10,2,0
32878,29,72.87,12,21,33,4,1,1
32879,40,36.88,11,5,37,9,0,0
32880,45,18.58,4,1,35,5,1,1
32881,50,79.79,15,17,1,5,0,1
32882,41,95.1,15,22,25,8,1,0
32883,40,57.46,8,11,36,6,4,0
32884,28,19.03,2,4,34,5,2,1
32885,36,83.08,29,22,2,6,0,0
32886,43,20.45,5,3,6,9,1,0
32887,41,47.45,11,19,9,7,2,1
32888,44,14.73,5,1,11,5,3,1
32889,37,45.37,9,10,22,4,0,1
32890,43,13.72,6,2,43,7,2,0
32891,30,74.23,15,14,43,8,0,0
32892,34,60.35,21,15,46,8,0,0
32893,20,33.53,6,5,23,10,0,0
32894,39,21.73,1,4,47,9,0,0
32895,48,45.16,16,10,25,7,0,0
32896,33,75.29,18,15,37,9,0,0
32897,38,55.82,15,16,38,7,0,0
32898,30,39.68,21,8,11,8,2,0
32899,45,64.92,10,24,39,6,1,0
32900,37,36.57,12,9,9,8,3,0
32901,18,18.44,4,0,16,8,0,0
32902,21,18.17,5,4,10,5,0,1
32903,40,59.02,16,16,12,5,0,0
32904,28,15.94,8,1,4,6,1,1
32905,26,24.26,2,3,32,5,1,1
32906,41,71.16,26,24,33,6,2,0
32907,33,40.78,7,7,8,4,2,0
32908,21,16.32,4,3,10,10,1,0
32909,21,24.53,9,3,47,9,0,0
32910,52,14.7,5,8,6,8,1,0
32911,38,40.12,16,6,44,7,2,0
32912,36,14.58,3,3,31,8,1,0
32913,35,19.87,3,3,38,7,0,1
32914,29,13.99,5,4,40,5,2,0
32915,52,40.25,11,7,45,7,1,0
32916,45,48.08,14,11,11,5,0,1
32917,53,43.85,9,7,40,7,0,1
32918,28,42.75,10,16,4,5,1,0
32919,24,16.93,7,8,35,9,1,0
32920,48,11.92,3,3,22,8,1,0
32921,30,57.27,12,21,44,4,4,1
32922,39,22.18,2,2,36,5,1,0
32923,22,46.12,17,12,38,10,0,0
32924,41,7.21,7,1,24,7,1,0
32925,31,20.41,5,0,45,7,0,0
32926,49,41.73,9,7,5,7,2,1
32927,36,13.68,2,4,21,9,1,1
32928,38,66.28,20,21,42,5,1,0
32929,37,13.72,8,1,17,7,2,0
32930,18,56.52,22,14,38,9,1,0
32931,41,76.22,21,14,32,7,1,0
32932,43,17.89,4,0,31,8,0,0
32933,43,16.69,8,3,19,7,0,0
32934,43,15.37,5,4,2,8,1,1
32935,34,16.9,1,1,26,7,0,0
32936,34,28.37,10,12,15,6,1,1
32937,61,15.15,5,3,45,10,2,0
32938,26,40.44,15,14,35,7,3,1
32939,18,51.25,15,8,11,4,1,1
32940,47,62.36,25,18,24,6,0,0
32941,45,20.71,3,3,13,5,2,1
32942,37,24.03,6,1,9,9,2,0
32943,39,16.45,3,2,2,4,0,1
32944,30,43.19,12,6,4,6,1,0
32945,30,13.87,7,4,35,3,0,0
32946,39,42.25,9,16,39,7,0,0
32947,19,31.42,10,7,6,10,1,0
32948,28,54.4,10,6,32,9,0,0
32949,59,16.63,2,1,45,5,2,0
32950,36,17.47,4,2,9,8,0,0
32951,32,45.73,13,9,4,6,1,1
32952,30,64.51,20,18,3,3,2,1
32953,22,71.57,18,16,18,5,3,0
32954,66,29.74,11,9,46,7,2,0
32955,18,22.81,2,2,16,8,2,1
32956,40,79.24,26,21,28,8,2,0
32957,36,21.53,4,6,43,6,1,1
32958,36,16.5,6,2,36,7,0,0
32959,29,64.74,10,9,30,8,0,0
32960,32,47.92,13,8,21,9,0,0
32961,51,15.3,5,6,42,7,1,0
32962,39,40.68,9,7,4,7,0,0
32963,22,22.93,4,7,5,7,0,0
32964,47,16.59,2,1,44,9,0,0
32965,32,14.84,2,5,29,8,0,0
32966,23,11.27,6,5,34,8,1,1
32967,26,51.56,8,9,26,10,0,0
32968,35,37.54,17,10,21,9,0,0
32969,18,75.76,12,12,26,5,4,1
32970,47,38.22,16,6,46,8,0,1
32971,47,30.65,13,11,6,6,1,1
32972,30,16.21,5,1,21,5,2,1
32973,24,41.93,6,8,39,9,0,0
32974,22,26.41,4,3,35,10,2,0
32975,22,40.97,13,7,22,10,1,0
32976,36,27.87,3,1,37,10,0,0
32977,39,17.55,3,2,47,6,0,0
32978,28,55.88,10,3,7,6,1,0
32979,27,76.62,17,22,24,9,0,0
32980,37,14.56,2,3,21,7,1,1
32981,23,41.29,7,9,38,7,0,0
32982,31,96.12,13,19,4,7,2,0
32983,41,69.27,16,13,42,6,0,0
32984,47,23.05,9,3,15,8,1,1
32985,20,23.77,6,3,47,8,1,0
32986,57,83.32,19,18,10,5,0,1
32987,32,11.4,4,4,10,5,3,1
32988,37,38.66,3,12,6,5,0,1
32989,47,23.09,4,5,40,7,2,0
32990,18,24.17,14,10,9,9,1,0
32991,36,97.85,29,21,5,5,2,1
32992,61,33.35,8,9,21,6,0,0
32993,27,36.59,18,13,19,4,0,0
32994,19,17.6,4,6,10,10,0,0
32995,33,41.38,7,13,38,6,1,1
32996,34,30.62,13,9,37,8,3,1
32997,29,18.86,5,3,41,7,1,0
32998,32,21.76,5,5,36,9,2,1
32999,38,30.13,11,7,9,7,0,1
33000,27,33.82,6,14,6,9,0,0
33001,34,21.43,2,5,44,10,1,0
33002,30,18.52,3,0,40,4,0,1
33003,23,16.54,5,3,15,5,0,1
33004,34,13.12,4,4,40,8,0,0
33005,29,21.76,6,4,41,4,1,0
33006,44,28.93,14,10,7,6,2,1
33007,37,21.76,5,4,33,7,2,1
33008,35,35.83,15,7,42,7,1,0
33009,43,26.96,3,2,41,8,1,0
33010,31,42.87,6,13,6,8,1,1
33011,44,75.44,18,16,31,6,0,0
33012,22,23.61,4,1,31,9,3,0
33013,19,38.85,8,6,32,7,0,0
33014,30,27.06,4,2,34,8,1,0
33015,46,28.3,7,3,42,9,2,0
33016,45,55.59,10,13,41,8,1,0
33017,33,19.09,4,2,46,9,3,0
33018,42,17.73,3,5,42,6,1,0
33019,34,44.86,11,5,38,8,1,0
33020,44,39.92,12,6,17,8,3,0
33021,35,88.29,13,25,26,6,1,0
33022,39,47.03,11,14,32,6,1,1
33023,56,24.41,17,10,47,7,0,0
33024,22,39.55,8,8,34,7,0,0
33025,33,22.17,6,2,18,4,0,1
33026,18,74.27,21,20,33,5,1,0
33027,28,93.64,16,14,42,9,0,0
33028,51,20.68,3,5,26,8,2,0
33029,39,33.02,11,8,1,7,1,0
33030,48,13.98,5,7,19,7,0,1
33031,57,21.97,5,4,42,9,0,0
33032,39,20.68,5,1,21,7,0,1
33033,45,12.16,5,6,33,8,2,0
33034,29,36.08,9,4,17,5,1,0
33035,28,39.45,9,9,12,6,0,0
33036,45,39.18,5,6,7,5,0,1
33037,30,15.49,6,3,14,7,1,0
33038,38,56.35,19,17,32,7,0,0
33039,43,82.27,11,14,40,7,0,0
33040,37,21.41,4,1,47,7,0,0
33041,33,31.58,13,5,31,7,0,0
33042,35,16.89,5,3,13,6,1,1
33043,51,16.0,2,4,40,6,0,0
33044,42,22.18,5,4,13,6,0,0
33045,44,85.71,28,14,22,8,0,0
33046,46,21.0,11,6,1,10,2,1
33047,18,39.64,8,10,18,5,2,1
33048,40,88.83,15,11,16,8,0,0
33049,52,50.97,10,6,31,9,3,1
33050,18,73.09,20,17,34,7,0,0
33051,35,41.04,12,8,9,9,0,0
33052,62,22.84,2,5,35,8,0,0
33053,38,18.89,5,6,9,10,2,0
33054,54,80.87,20,16,41,5,1,0
33055,44,15.73,4,2,14,4,0,1
33056,34,10.39,2,3,34,8,1,0
33057,41,38.69,10,13,47,6,0,0
33058,44,43.99,14,7,47,6,0,0
33059,44,49.23,11,8,31,7,1,0
33060,59,74.11,13,13,34,7,1,0
33061,41,33.94,13,8,8,8,0,0
33062,27,77.56,18,17,44,8,0,0
33063,50,67.75,18,21,31,6,1,0
33064,53,71.97,23,22,11,7,1,0
33065,57,17.27,5,4,41,6,2,1
33066,49,71.53,20,21,23,6,2,1
33067,41,14.23,3,2,25,9,1,0
33068,31,22.62,2,5,42,6,1,0
33069,40,42.32,8,9,31,7,2,0
33070,37,45.55,6,6,41,5,1,0
33071,23,66.69,18,18,29,4,3,0
33072,46,24.96,10,8,46,9,1,0
33073,29,37.04,4,6,38,7,0,0
33074,42,77.08,26,24,3,7,0,0
33075,45,39.46,13,7,45,10,2,0
33076,30,86.1,22,17,32,5,1,1
